iter	Passed	Remaining
3411	1897	1438
3412	1897	1438
3413	1898	1437
3414	1898	1437
3415	1899	1436
3416	1899	1436
3417	1900	1435
3418	1900	1434
3419	1901	1434
3420	1901	1433
3421	1902	1433
3422	1902	1432
3423	1903	1431
3424	1903	1431
3425	1904	1430
3426	1904	1430
3427	1905	1429
3428	1905	1428
3429	1906	1428
3430	1906	1427
3431	1907	1427
3432	1908	1426
3433	1908	1426
3434	1909	1425
3435	1909	1425
3436	1910	1424
3437	1910	1424
3438	1911	1423
3439	1911	1422
3440	1912	1422
3441	1913	1421
3442	1913	1421
3443	1914	1420
3444	1914	1419
3445	1915	1419
3446	1915	1418
3447	1916	1418
3448	1916	1417
3449	1917	1417
3450	1917	1416
3451	1918	1415
3452	1918	1415
3453	1919	1414
3454	1919	1414
3455	1920	1413
3456	1920	1413
3457	1921	1412
3458	1921	1411
3459	1922	1411
3460	1923	1410
3461	1923	1410
3462	1924	1409
3463	1924	1409
3464	1925	1408
3465	1925	1407
3466	1926	1407
3467	1926	1406
3468	1927	1406
3469	1927	1405
3470	1928	1405
3471	1928	1404
3472	1929	1403
3473	1929	1403
3474	1930	1402
3475	1931	1402
3476	1931	1401
3477	1932	1401
3478	1932	1400
3479	1933	1399
3480	1933	1399
3481	1934	1398
3482	1934	1398
3483	1935	1397
3484	1935	1397
3485	1936	1396
3486	1936	1395
3487	1937	1395
3488	1938	1394
3489	1938	1394
3490	1939	1393
3491	1939	1392
3492	1940	1392
3493	1940	1391
3494	1941	1391
3495	1941	1390
3496	1942	1390
3497	1942	1389
3498	1943	1388
3499	1943	1388
3500	1944	1387
3501	1944	1387
3502	1945	1386
3503	1945	1385
3504	1946	1385
3505	1946	1384
3506	1947	1384
3507	1947	1383
3508	1948	1383
3509	1948	1382
3510	1949	1381
3511	1949	1381
3512	1950	1380
3513	1950	1380
3514	1951	1379
3515	1952	1379
3516	1952	1378
3517	1953	1377
3518	1953	1377
3519	1954	1376
3520	1954	1376
3521	1955	1375
3522	1955	1374
3523	1956	1374
3524	1956	1373
3525	1957	1373
3526	1957	1372
3527	1958	1372
3528	1958	1371
3529	1959	1370
3530	1959	1370
3531	1960	1369
3532	1960	1369
3533	1961	1368
3534	1961	1368
3535	1962	1367
3536	1962	1366
3537	1963	1366
3538	1963	1365
3539	1964	1365
3540	1965	1364
3541	1965	1364
3542	1966	1363
3543	1966	1362
3544	1967	1362
3545	1967	1361
3546	1968	1361
3547	1968	1360
3548	1969	1359
3549	1969	1359
3550	1970	1358
3551	1970	1358
3552	1971	1357
3553	1971	1357
3554	1972	1356
3555	1972	1355
3556	1973	1355
3557	1973	1354
3558	1974	1354
3559	1974	1353
3560	1975	1353
3561	1975	1352
3562	1976	1351
3563	1977	1351
3564	1977	1350
3565	1978	1350
3566	1978	1349
3567	1979	1349
3568	1979	1348
3569	1980	1347
3570	1980	1347
3571	1981	1346
3572	1981	1346
3573	1982	1345
3574	1982	1344
3575	1983	1344
3576	1983	1343
3577	1984	1343
3578	1984	1342
3579	1985	1342
3580	1985	1341
3581	1986	1340
3582	1986	1340
3583	1987	1339
3584	1987	1339
3585	1988	1338
3586	1988	1337
3587	1989	1337
3588	1990	1336
3589	1990	1336
3590	1991	1335
3591	1991	1335
3592	1992	1334
3593	1992	1334
3594	1993	1333
3595	1993	1332
3596	1994	1332
3597	1994	1331
3598	1995	1331
3599	1996	1330
3600	1996	1330
3601	1997	1329
3602	1997	1328
3603	1998	1328
3604	1998	1327
3605	1999	1327
3606	1999	1326
3607	2000	1326
3608	2000	1325
3609	2001	1324
3610	2001	1324
3611	2002	1323
3612	2002	1323
3613	2003	1322
3614	2003	1322
3615	2004	1321
3616	2005	1320
3617	2005	1320
3618	2006	1319
3619	2006	1319
3620	2007	1318
3621	2007	1318
3622	2008	1317
3623	2008	1317
3624	2009	1316
3625	2009	1315
3626	2010	1315
3627	2011	1314
3628	2011	1314
3629	2012	1313
3630	2012	1313
3631	2013	1312
3632	2013	1311
3633	2014	1311
3634	2014	1310
3635	2015	1310
3636	2015	1309
3637	2016	1309
3638	2016	1308
3639	2017	1307
3640	2017	1307
3641	2018	1306
3642	2018	1306
3643	2019	1305
3644	2020	1305
3645	2020	1304
3646	2021	1304
3647	2021	1303
3648	2022	1302
3649	2022	1302
3650	2023	1301
3651	2023	1301
3652	2024	1300
3653	2024	1300
3654	2025	1299
3655	2026	1299
3656	2026	1298
3657	2027	1297
3658	2027	1297
3659	2028	1296
3660	2028	1296
3661	2029	1295
3662	2029	1295
3663	2030	1294
3664	2030	1293
3665	2031	1293
3666	2031	1292
3667	2032	1292
3668	2033	1291
3669	2033	1291
3670	2034	1290
3671	2034	1289
3672	2035	1289
3673	2035	1288
3674	2036	1288
3675	2036	1287
3676	2037	1287
3677	2037	1286
3678	2038	1285
3679	2038	1285
3680	2039	1284
3681	2039	1284
3682	2040	1283
3683	2040	1282
3684	2041	1282
3685	2041	1281
3686	2042	1281
3687	2042	1280
3688	2043	1280
3689	2043	1279
3690	2044	1278
3691	2044	1278
3692	2045	1277
3693	2045	1277
3694	2046	1276
3695	2046	1276
3696	2047	1275
3697	2048	1274
3698	2048	1274
3699	2049	1273
3700	2049	1273
3701	2050	1272
3702	2050	1272
3703	2051	1271
3704	2051	1270
3705	2052	1270
3706	2052	1269
3707	2053	1269
3708	2053	1268
3709	2054	1268
3710	2055	1267
3711	2055	1267
3712	2056	1266
3713	2056	1265
3714	2057	1265
3715	2057	1264
3716	2058	1264
3717	2058	1263
3718	2059	1263
3719	2060	1262
3720	2060	1262
3721	2061	1261
3722	2061	1260
3723	2062	1260
3724	2062	1259
3725	2063	1259
3726	2063	1258
3727	2064	1258
3728	2064	1257
3729	2065	1256
3730	2065	1256
3731	2066	1255
3732	2067	1255
3733	2067	1254
3734	2068	1254
3735	2068	1253
3736	2069	1253
3737	2069	1252
3738	2070	1251
3739	2070	1251
3740	2071	1250
3741	2071	1250
3742	2072	1249
3743	2073	1249
3744	2073	1248
3745	2074	1248
3746	2074	1247
3747	2075	1246
3748	2075	1246
3749	2076	1245
3750	2076	1245
3751	2077	1244
3752	2077	1244
3753	2078	1243
3754	2078	1242
3755	2079	1242
3756	2079	1241
3757	2080	1241
3758	2080	1240
3759	2081	1240
3760	2081	1239
3761	2082	1238
3762	2083	1238
3763	2083	1237
3764	2084	1237
3765	2084	1236
3766	2085	1236
3767	2085	1235
3768	2086	1234
3769	2086	1234
3770	2087	1233
3771	2087	1233
3772	2088	1232
3773	2088	1232
3774	2089	1231
3775	2089	1230
3776	2090	1230
3777	2091	1229
3778	2091	1229
3779	2092	1228
3780	2092	1228
3781	2093	1227
3782	2093	1226
3783	2094	1226
3784	2094	1225
3785	2095	1225
3786	2095	1224
3787	2096	1224
3788	2096	1223
3789	2097	1223
3790	2097	1222
3791	2098	1221
3792	2099	1221
3793	2099	1220
3794	2100	1220
3795	2100	1219
3796	2101	1219
3797	2101	1218
3798	2102	1217
3799	2102	1217
3800	2103	1216
3801	2103	1216
3802	2104	1215
3803	2104	1215
3804	2105	1214
3805	2106	1214
3806	2106	1213
3807	2107	1212
3808	2107	1212
3809	2108	1211
3810	2108	1211
3811	2109	1210
3812	2109	1210
3813	2110	1209
3814	2110	1209
3815	2111	1208
3816	2112	1207
3817	2112	1207
3818	2113	1206
3819	2113	1206
3820	2114	1205
3821	2114	1205
3822	2115	1204
3823	2115	1203
3824	2116	1203
3825	2116	1202
3826	2117	1202
3827	2118	1201
3828	2118	1201
3829	2119	1200
3830	2119	1200
3831	2120	1199
3832	2120	1198
3833	2121	1198
3834	2121	1197
3835	2122	1197
3836	2122	1196
3837	2123	1196
3838	2123	1195
3839	2124	1195
3840	2125	1194
3841	2125	1193
3842	2126	1193
3843	2126	1192
3844	2127	1192
3845	2127	1191
3846	2128	1191
3847	2128	1190
3848	2129	1189
3849	2129	1189
3850	2130	1188
3851	2130	1188
3852	2131	1187
3853	2131	1187
3854	2132	1186
3855	2133	1185
3856	2133	1185
3857	2134	1184
3858	2134	1184
3859	2135	1183
3860	2135	1183
3861	2136	1182
3862	2136	1182
3863	2137	1181
3864	2138	1181
3865	2138	1180
3866	2139	1179
3867	2139	1179
3868	2140	1178
3869	2140	1178
3870	2141	1177
3871	2141	1177
3872	2142	1176
3873	2142	1175
3874	2143	1175
3875	2143	1174
3876	2144	1174
3877	2144	1173
3878	2145	1173
3879	2146	1172
3880	2146	1172
3881	2147	1171
3882	2147	1170
3883	2148	1170
3884	2148	1169
3885	2149	1169
3886	2149	1168
3887	2150	1168
3888	2150	1167
3889	2151	1166
3890	2151	1166
3891	2152	1165
3892	2152	1165
3893	2153	1164
3894	2154	1164
3895	2154	1163
3896	2155	1162
3897	2155	1162
3898	2156	1161
3899	2156	1161
3900	2157	1160
3901	2157	1160
3902	2158	1159
3903	2158	1159
3904	2159	1158
3905	2159	1157
3906	2160	1157
3907	2160	1156
3908	2161	1156
3909	2161	1155
3910	2162	1155
3911	2163	1154
3912	2163	1153
3913	2164	1153
3914	2164	1152
3915	2165	1152
3916	2165	1151
3917	2166	1151
3918	2166	1150
3919	2167	1149
3920	2167	1149
3921	2168	1148
3922	2168	1148
3923	2169	1147
3924	2169	1147
3925	2170	1146
3926	2170	1146
3927	2171	1145
3928	2171	1144
3929	2172	1144
3930	2173	1143
3931	2173	1143
3932	2174	1142
3933	2174	1142
3934	2175	1141
3935	2175	1140
3936	2176	1140
3937	2176	1139
3938	2177	1139
3939	2177	1138
3940	2178	1138
3941	2178	1137
3942	2179	1136
3943	2179	1136
3944	2180	1135
3945	2181	1135
3946	2181	1134
3947	2182	1134
3948	2182	1133
3949	2183	1132
3950	2183	1132
3951	2184	1131
3952	2184	1131
3953	2185	1130
3954	2185	1130
3955	2186	1129
3956	2186	1128
3957	2187	1128
3958	2187	1127
3959	2188	1127
3960	2188	1126
3961	2189	1126
3962	2189	1125
3963	2190	1125
3964	2190	1124
3965	2191	1123
3966	2191	1123
3967	2192	1122
3968	2193	1122
3969	2193	1121
3970	2194	1121
3971	2194	1120
3972	2195	1119
3973	2195	1119
3974	2196	1118
3975	2196	1118
3976	2197	1117
3977	2197	1117
3978	2198	1116
3979	2199	1116
3980	2199	1115
3981	2200	1114
3982	2200	1114
3983	2201	1113
3984	2201	1113
3985	2202	1112
3986	2202	1112
3987	2203	1111
3988	2203	1110
3989	2204	1110
3990	2204	1109
3991	2205	1109
3992	2205	1108
3993	2206	1108
3994	2206	1107
3995	2207	1107
3996	2207	1106
3997	2208	1105
3998	2208	1105
3999	2209	1104
4000	2209	1104
4001	2210	1103
4002	2210	1102
4003	2211	1102
4004	2212	1101
4005	2212	1101
4006	2213	1100
4007	2213	1100
4008	2214	1099
4009	2214	1099
4010	2215	1098
4011	2215	1097
4012	2216	1097
4013	2216	1096
4014	2217	1096
4015	2217	1095
4016	2218	1095
4017	2218	1094
4018	2219	1093
4019	2219	1093
4020	2220	1092
4021	2220	1092
4022	2221	1091
4023	2222	1091
4024	2222	1090
4025	2223	1089
4026	2223	1089
4027	2224	1088
4028	2224	1088
4029	2225	1087
4030	2225	1087
4031	2226	1086
4032	2226	1086
4033	2227	1085
4034	2227	1084
4035	2228	1084
4036	2228	1083
4037	2229	1083
4038	2229	1082
4039	2230	1081
4040	2230	1081
4041	2231	1080
4042	2231	1080
4043	2232	1079
4044	2232	1079
4045	2233	1078
4046	2233	1078
4047	2234	1077
4048	2234	1076
4049	2235	1076
4050	2235	1075
4051	2236	1075
4052	2236	1074
4053	2237	1074
4054	2238	1073
4055	2238	1072
4056	2239	1072
4057	2239	1071
4058	2240	1071
4059	2240	1070
4060	2241	1070
4061	2241	1069
4062	2242	1068
4063	2242	1068
4064	2243	1067
4065	2243	1067
4066	2244	1066
4067	2244	1066
4068	2245	1065
4069	2245	1064
4070	2246	1064
4071	2246	1063
4072	2247	1063
4073	2247	1062
4074	2248	1062
4075	2248	1061
4076	2249	1060
4077	2249	1060
4078	2250	1059
4079	2250	1059
4080	2251	1058
4081	2252	1058
4082	2252	1057
4083	2253	1057
4084	2253	1056
4085	2254	1055
4086	2254	1055
4087	2255	1054
4088	2255	1054
4089	2256	1053
4090	2256	1053
4091	2257	1052
4092	2257	1051
4093	2258	1051
4094	2258	1050
4095	2259	1050
4096	2260	1049
4097	2260	1049
4098	2261	1048
4099	2261	1048
4100	2262	1047
4101	2262	1047
4102	2263	1046
4103	2263	1045
4104	2264	1045
4105	2265	1044
4106	2265	1044
4107	2266	1043
4108	2266	1043
4109	2267	1042
4110	2267	1041
4111	2268	1041
4112	2268	1040
4113	2269	1040
4114	2269	1039
4115	2270	1039
4116	2270	1038
4117	2271	1038
4118	2271	1037
4119	2272	1036
4120	2272	1036
4121	2273	1035
4122	2273	1035
4123	2274	1034
4124	2275	1034
4125	2276	1034
4126	2277	1033
4127	2279	1033
4128	2280	1033
4129	2281	1033
4130	2282	1032
4131	2283	1032
4132	2284	1032
4133	2286	1031
4134	2287	1031
4135	2288	1031
4136	2289	1031
4137	2290	1030
4138	2292	1030
4139	2293	1030
4140	2294	1029
4141	2295	1029
4142	2296	1029
4143	2297	1028
4144	2298	1028
4145	2299	1028
4146	2300	1027
4147	2301	1027
4148	2302	1027
4149	2303	1027
4150	2305	1026
4151	2306	1026
4152	2307	1026
4153	2308	1025
4154	2309	1025
4155	2310	1024
4156	2310	1024
4157	2311	1023
4158	2311	1023
4159	2312	1022
4160	2313	1022
4161	2313	1021
4162	2314	1021
4163	2315	1020
4164	2315	1020
4165	2316	1019
4166	2316	1019
4167	2317	1018
4168	2317	1017
4169	2318	1017
4170	2319	1016
4171	2319	1016
4172	2320	1015
4173	2320	1015
4174	2321	1014
4175	2321	1014
4176	2322	1013
4177	2323	1013
4178	2324	1012
4179	2325	1012
4180	2326	1012
4181	2327	1011
4182	2328	1011
4183	2328	1010
4184	2329	1010
4185	2330	1009
4186	2330	1009
4187	2331	1008
4188	2332	1008
4189	2332	1007
4190	2333	1007
4191	2334	1006
4192	2334	1006
4193	2336	1005
4194	2336	1005
4195	2337	1004
4196	2337	1004
4197	2338	1003
4198	2339	1003
4199	2339	1002
4200	2340	1002
4201	2340	1001
4202	2341	1001
4203	2342	1000
4204	2342	1000
4205	2343	999
4206	2343	998
4207	2344	998
4208	2344	997
4209	2345	997
4210	2346	996
4211	2346	996
4212	2347	995
4213	2347	995
4214	2348	994
4215	2348	993
4216	2349	993
4217	2349	992
4218	2350	992
4219	2351	991
4220	2351	991
4221	2352	990
4222	2352	989
4223	2353	989
4224	2353	988
4225	2354	988
4226	2355	987
4227	2355	987
4228	2356	986
4229	2356	986
4230	2357	985
4231	2357	985
4232	2358	984
4233	2359	983
4234	2359	983
4235	2360	982
4236	2360	982
4237	2361	981
4238	2361	981
4239	2362	980
4240	2363	980
4241	2363	979
4242	2364	978
4243	2364	978
4244	2365	977
4245	2365	977
4246	2366	976
4247	2367	976
4248	2367	975
4249	2368	975
4250	2368	974
4251	2369	974
4252	2370	973
4253	2370	972
4254	2371	972
4255	2371	971
4256	2372	971
4257	2372	970
4258	2373	970
4259	2374	969
4260	2374	969
4261	2375	968
4262	2375	968
4263	2376	967
4264	2376	966
4265	2377	966
4266	2378	965
4267	2378	965
4268	2379	964
4269	2379	964
4270	2380	963
4271	2380	963
4272	2381	962
4273	2382	961
4274	2382	961
4275	2383	960
4276	2383	960
4277	2384	959
4278	2384	959
4279	2385	958
4280	2386	958
4281	2386	957
4282	2387	957
4283	2387	956
4284	2388	955
4285	2388	955
4286	2389	954
4287	2390	954
4288	2390	953
4289	2391	953
4290	2391	952
4291	2392	952
4292	2392	951
4293	2393	950
4294	2393	950
4295	2394	949
4296	2395	949
4297	2395	948
4298	2396	948
4299	2396	947
4300	2397	947
4301	2398	946
4302	2398	945
4303	2399	945
4304	2399	944
4305	2400	944
4306	2401	943
4307	2401	943
4308	2402	942
4309	2402	942
4310	2403	941
4311	2403	941
4312	2404	940
4313	2405	939
4314	2405	939
4315	2406	938
4316	2406	938
4317	2407	937
4318	2407	937
4319	2408	936
4320	2409	936
4321	2409	935
4322	2410	935
4323	2410	934
4324	2411	933
4325	2411	933
4326	2412	932
4327	2413	932
4328	2413	931
4329	2414	931
4330	2414	930
4331	2415	930
4332	2415	929
4333	2416	928
4334	2417	928
4335	2417	927
4336	2418	927
4337	2418	926
4338	2419	926
4339	2419	925
4340	2420	925
4341	2420	924
4342	2421	923
4343	2422	923
4344	2422	922
4345	2423	922
4346	2423	921
4347	2424	921
4348	2424	920
4349	2425	920
4350	2426	919
4351	2426	918
4352	2427	918
4353	2427	917
4354	2428	917
4355	2429	916
4356	2429	916
4357	2430	915
4358	2430	915
4359	2431	914
4360	2431	913
4361	2432	913
4362	2432	912
4363	2433	912
4364	2434	911
4365	2434	911
4366	2435	910
4367	2435	910
4368	2436	909
4369	2436	908
4370	2437	908
4371	2438	907
4372	2438	907
4373	2439	906
4374	2439	906
4375	2440	905
4376	2440	905
4377	2441	904
4378	2442	903
4379	2442	903
4380	2443	902
4381	2443	902
4382	2444	901
4383	2444	901
4384	2445	900
4385	2445	900
4386	2446	899
4387	2447	898
4388	2447	898
4389	2448	897
4390	2448	897
4391	2449	896
4392	2449	896
4393	2450	895
4394	2450	895
4395	2451	894
4396	2452	893
4397	2452	893
4398	2453	892
4399	2453	892
4400	2454	891
4401	2454	891
4402	2455	890
4403	2456	890
4404	2456	889
4405	2457	888
4406	2457	888
4407	2458	887
4408	2458	887
4409	2459	886
4410	2460	886
4411	2460	885
4412	2461	885
4413	2461	884
4414	2462	883
4415	2462	883
4416	2463	882
4417	2464	882
4418	2464	881
4419	2465	881
4420	2465	880
4421	2466	880
4422	2466	879
4423	2467	878
4424	2467	878
4425	2468	877
4426	2469	877
4427	2469	876
4428	2470	876
4429	2470	875
4430	2471	875
4431	2471	874
4432	2472	873
4433	2473	873
4434	2473	872
4435	2474	872
4436	2474	871
4437	2475	871
4438	2476	870
4439	2477	870
4440	2477	869
4441	2478	869
4442	2478	868
4443	2479	868
4444	2479	867
4445	2480	866
4446	2481	866
4447	2481	865
4448	2482	865
4449	2482	864
4450	2483	864
4451	2483	863
4452	2484	863
4453	2484	862
4454	2485	861
4455	2486	861
4456	2486	860
4457	2487	860
4458	2487	859
4459	2488	859
4460	2488	858
4461	2489	858
4462	2489	857
4463	2490	856
4464	2491	856
4465	2491	855
4466	2492	855
4467	2492	854
4468	2493	854
4469	2493	853
4470	2494	853
4471	2494	852
4472	2495	851
4473	2496	851
4474	2496	850
4475	2497	850
4476	2497	849
4477	2498	849
4478	2499	848
4479	2499	848
4480	2500	847
4481	2500	846
4482	2501	846
4483	2501	845
4484	2502	845
4485	2503	844
4486	2503	844
4487	2504	843
4488	2504	843
4489	2505	842
4490	2505	842
4491	2506	841
4492	2507	840
4493	2507	840
4494	2508	839
4495	2508	839
4496	2509	838
4497	2509	838
4498	2510	837
4499	2511	837
4500	2511	836
4501	2512	835
4502	2512	835
4503	2513	834
4504	2513	834
4505	2514	833
4506	2515	833
4507	2515	832
4508	2516	832
4509	2516	831
4510	2517	830
4511	2517	830
4512	2518	829
4513	2518	829
4514	2519	828
4515	2520	828
4516	2520	827
4517	2521	827
4518	2521	826
4519	2522	825
4520	2522	825
4521	2523	824
4522	2523	824
4523	2524	823
4524	2525	823
4525	2525	822
4526	2526	822
4527	2526	821
4528	2527	820
4529	2528	820
4530	2528	819
4531	2529	819
4532	2529	818
4533	2530	818
4534	2530	817
4535	2531	817
4536	2532	816
4537	2532	815
4538	2533	815
4539	2533	814
4540	2534	814
4541	2534	813
4542	2535	813
4543	2535	812
4544	2536	812
4545	2537	811
4546	2537	810
4547	2538	810
4548	2538	809
4549	2539	809
4550	2539	808
4551	2540	808
4552	2540	807
4553	2541	806
4554	2542	806
4555	2542	805
4556	2543	805
4557	2543	804
4558	2544	804
4559	2544	803
4560	2545	803
4561	2546	802
4562	2546	802
4563	2547	801
4564	2547	800
4565	2548	800
4566	2549	799
4567	2549	799
4568	2550	798
4569	2550	798
4570	2551	797
4571	2552	797
4572	2552	796
4573	2553	795
4574	2553	795
4575	2554	794
4576	2554	794
4577	2555	793
4578	2556	793
4579	2556	792
4580	2557	792
4581	2558	791
4582	2558	791
4583	2559	790
4584	2560	790
4585	2561	789
4586	2562	789
4587	2562	788
4588	2563	788
4589	2564	787
4590	2564	787
4591	2565	786
4592	2565	786
4593	2566	785
4594	2567	784
4595	2567	784
4596	2568	783
4597	2568	783
4598	2569	782
4599	2570	782
4600	2570	781
4601	2571	781
4602	2571	780
4603	2572	779
4604	2572	779
4605	2573	778
4606	2573	778
4607	2574	777
4608	2574	777
4609	2575	776
4610	2575	775
4611	2576	775
4612	2577	774
4613	2577	774
4614	2578	773
4615	2578	773
4616	2579	772
4617	2579	772
4618	2580	771
4619	2580	770
4620	2581	770
4621	2581	769
4622	2582	769
4623	2582	768
4624	2583	768
4625	2583	767
4626	2584	766
4627	2584	766
4628	2585	765
4629	2586	765
4630	2586	764
4631	2587	764
4632	2587	763
4633	2588	762
4634	2588	762
4635	2589	761
4636	2589	761
4637	2590	760
4638	2590	760
4639	2591	759
4640	2591	758
4641	2592	758
4642	2592	757
4643	2593	757
4644	2593	756
4645	2594	756
4646	2594	755
4647	2595	754
4648	2595	754
4649	2596	753
4650	2596	753
4651	2597	752
4652	2598	752
4653	2598	751
4654	2599	750
4655	2599	750
4656	2600	749
4657	2600	749
4658	2601	748
4659	2601	748
4660	2602	747
4661	2602	746
4662	2603	746
4663	2603	745
4664	2604	745
4665	2604	744
4666	2605	744
4667	2605	743
4668	2606	743
4669	2606	742
4670	2607	741
4671	2607	741
4672	2608	740
4673	2609	740
4674	2609	739
4675	2610	739
4676	2610	738
4677	2611	737
4678	2611	737
4679	2612	736
4680	2612	736
4681	2613	735
4682	2613	735
4683	2614	734
4684	2614	733
4685	2615	733
4686	2615	732
4687	2616	732
4688	2616	731
4689	2617	731
4690	2617	730
4691	2618	729
4692	2618	729
4693	2619	728
4694	2619	728
4695	2620	727
4696	2620	727
4697	2621	726
4698	2621	725
4699	2622	725
4700	2622	724
4701	2623	724
4702	2624	723
4703	2624	723
4704	2625	722
4705	2625	721
4706	2626	721
4707	2626	720
4708	2627	720
4709	2627	719
4710	2628	719
4711	2628	718
4712	2629	718
4713	2629	717
4714	2630	716
4715	2630	716
4716	2631	715
4717	2631	715
4718	2632	714
4719	2633	714
4720	2633	713
4721	2634	712
4722	2634	712
4723	2635	711
4724	2635	711
4725	2636	710
4726	2636	710
4727	2637	709
4728	2637	708
4729	2638	708
4730	2638	707
4731	2639	707
4732	2639	706
4733	2640	706
4734	2640	705
4735	2641	704
4736	2641	704
4737	2642	703
4738	2643	703
4739	2643	702
4740	2644	702
4741	2644	701
4742	2645	701
4743	2645	700
4744	2646	699
4745	2646	699
4746	2647	698
4747	2648	698
4748	2648	697
4749	2649	697
4750	2649	696
4751	2650	695
4752	2650	695
4753	2651	694
4754	2651	694
4755	2652	693
4756	2652	693
4757	2653	692
4758	2653	692
4759	2654	691
4760	2654	690
4761	2655	690
4762	2655	689
4763	2656	689
4764	2656	688
4765	2657	688
4766	2658	687
4767	2658	686
4768	2659	686
4769	2659	685
4770	2660	685
4771	2661	684
4772	2661	684
4773	2662	683
4774	2662	683
4775	2663	682
4776	2663	681
4777	2664	681
4778	2664	680
4779	2665	680
4780	2665	679
4781	2666	679
4782	2666	678
4783	2667	677
4784	2667	677
4785	2668	676
4786	2668	676
4787	2669	675
4788	2670	675
4789	2670	674
4790	2671	674
4791	2671	673
4792	2672	672
4793	2672	672
4794	2673	671
4795	2673	671
4796	2674	670
4797	2674	670
4798	2675	669
4799	2675	668
4800	2676	668
4801	2677	667
4802	2677	667
4803	2678	666
4804	2678	666
4805	2679	665
4806	2679	665
4807	2680	664
4808	2680	663
4809	2681	663
4810	2681	662
4811	2682	662
4812	2682	661
4813	2683	661
4814	2683	660
4815	2684	659
4816	2684	659
4817	2685	658
4818	2686	658
4819	2686	657
4820	2687	657
4821	2687	656
4822	2688	656
4823	2688	655
4824	2689	654
4825	2689	654
4826	2690	653
4827	2690	653
4828	2691	652
4829	2691	652
4830	2692	651
4831	2692	650
4832	2693	650
4833	2693	649
4834	2694	649
4835	2694	648
4836	2695	648
4837	2695	647
4838	2696	646
4839	2696	646
4840	2697	645
4841	2698	645
4842	2698	644
4843	2699	644
4844	2700	643
4845	2700	643
4846	2701	642
4847	2702	642
4848	2702	641
4849	2703	640
4850	2703	640
4851	2704	639
4852	2704	639
4853	2705	638
4854	2705	638
4855	2706	637
4856	2706	637
4857	2707	636
4858	2707	635
4859	2708	635
4860	2708	634
4861	2709	634
4862	2710	633
4863	2710	633
4864	2711	632
4865	2711	631
4866	2712	631
4867	2712	630
4868	2713	630
4869	2713	629
4870	2714	629
4871	2714	628
4872	2715	628
4873	2715	627
4874	2716	626
4875	2717	626
4876	2717	625
4877	2718	625
4878	2718	624
4879	2719	624
4880	2719	623
4881	2720	622
4882	2720	622
4883	2721	621
4884	2721	621
4885	2722	620
4886	2722	620
4887	2723	619
4888	2723	618
4889	2724	618
4890	2725	617
4891	2725	617
4892	2726	616
4893	2726	616
4894	2727	615
4895	2727	615
4896	2728	614
4897	2728	613
4898	2729	613
4899	2729	612
4900	2730	612
4901	2730	611
4902	2731	611
4903	2731	610
4904	2732	610
4905	2733	609
4906	2733	608
4907	2734	608
4908	2734	607
4909	2735	607
4910	2735	606
4911	2736	606
4912	2736	605
4913	2737	604
4914	2737	604
4915	2738	603
4916	2738	603
4917	2739	602
4918	2739	602
4919	2740	601
4920	2740	600
4921	2741	600
4922	2741	599
4923	2742	599
4924	2742	598
4925	2743	598
4926	2744	597
4927	2744	597
4928	2745	596
4929	2745	595
4930	2746	595
4931	2746	594
4932	2747	594
4933	2747	593
4934	2748	593
4935	2748	592
4936	2749	591
4937	2749	591
4938	2750	590
4939	2750	590
4940	2751	589
4941	2752	589
4942	2752	588
4943	2753	588
4944	2753	587
4945	2754	586
4946	2754	586
4947	2755	585
4948	2755	585
4949	2756	584
4950	2756	584
4951	2757	583
4952	2757	582
4953	2758	582
4954	2758	581
4955	2759	581
4956	2760	580
4957	2760	580
4958	2761	579
4959	2761	579
4960	2762	578
4961	2762	577
4962	2763	577
4963	2763	576
4964	2764	576
4965	2764	575
4966	2765	575
4967	2765	574
4968	2766	573
4969	2766	573
4970	2767	572
4971	2767	572
4972	2768	571
4973	2768	571
4974	2769	570
4975	2769	570
4976	2770	569
4977	2771	568
4978	2771	568
4979	2772	567
4980	2772	567
4981	2773	566
4982	2773	566
4983	2774	565
4984	2774	564
4985	2775	564
4986	2775	563
4987	2776	563
4988	2776	562
4989	2777	562
4990	2777	561
4991	2778	561
4992	2778	560
4993	2779	559
4994	2779	559
4995	2780	558
4996	2781	558
4997	2781	557
4998	2782	557
4999	2782	556
5000	2783	555
5001	2783	555
5002	2784	554
5003	2784	554
5004	2785	553
5005	2785	553
5006	2786	552
5007	2786	552
5008	2787	551
5009	2787	550
5010	2788	550
5011	2788	549
5012	2789	549
5013	2789	548
5014	2790	548
5015	2790	547
5016	2791	546
5017	2792	546
5018	2792	545
5019	2793	545
5020	2793	544
5021	2794	544
5022	2794	543
5023	2795	543
5024	2795	542
5025	2796	541
5026	2796	541
5027	2797	540
5028	2797	540
5029	2798	539
5030	2798	539
5031	2799	538
5032	2799	537
5033	2800	537
5034	2800	536
5035	2801	536
5036	2801	535
5037	2802	535
5038	2802	534
5039	2803	533
5040	2803	533
5041	2804	532
5042	2804	532
5043	2805	531
5044	2805	531
5045	2806	530
5046	2806	530
5047	2807	529
5048	2808	528
5049	2808	528
5050	2809	527
5051	2809	527
5052	2810	526
5053	2810	526
5054	2811	525
5055	2812	525
5056	2812	524
5057	2813	523
5058	2813	523
5059	2814	522
