iter	RMSE
1513	0.104093107
1514	0.1040750122
1515	0.1040594481
1516	0.1040373742
1517	0.1040230721
1518	0.104004361
1519	0.1039814646
1520	0.1039610863
1521	0.1039460933
1522	0.1039215567
1523	0.1039042551
1524	0.1038869252
1525	0.1038649241
1526	0.1038479722
1527	0.1038286148
1528	0.1038081271
1529	0.1037932417
1530	0.1037722335
1531	0.103754606
1532	0.1037338738
1533	0.1037129316
1534	0.1036882476
1535	0.1036705299
1536	0.1036500812
1537	0.1036379691
1538	0.1036217558
1539	0.103599146
1540	0.1035772661
1541	0.103556225
1542	0.1035360189
1543	0.1035189358
1544	0.103500497
1545	0.1034823178
1546	0.1034628234
1547	0.1034434745
1548	0.1034292243
1549	0.1034119147
1550	0.1033976331
1551	0.1033821766
1552	0.1033703165
1553	0.1033541201
1554	0.1033367966
1555	0.1033200027
1556	0.1033030805
1557	0.1032904415
1558	0.1032747617
1559	0.1032580498
1560	0.1032392245
1561	0.1032236093
1562	0.1032063021
1563	0.1031884473
1564	0.1031704992
1565	0.103153752
1566	0.103134262
1567	0.1031186401
1568	0.1031018692
1569	0.1030858843
1570	0.1030676595
1571	0.1030513367
1572	0.103034145
1573	0.1030151119
1574	0.1029876598
1575	0.1029667786
1576	0.1029465185
1577	0.1029272573
1578	0.1029073889
1579	0.1028853704
1580	0.1028609571
1581	0.1028448548
1582	0.1028253059
1583	0.1028039264
1584	0.1027884957
1585	0.1027703259
1586	0.1027526543
1587	0.1027368341
1588	0.1027267973
1589	0.1027125112
1590	0.1026932374
1591	0.1026791683
1592	0.1026622246
1593	0.1026410954
1594	0.1026240789
1595	0.1026022381
1596	0.1025890434
1597	0.1025737164
1598	0.1025531893
1599	0.1025347199
1600	0.1025154074
1601	0.1024993316
1602	0.1024804637
1603	0.1024667938
1604	0.1024499615
1605	0.1024293866
1606	0.1024100885
1607	0.1023956821
1608	0.1023767715
1609	0.1023554883
1610	0.1023396548
1611	0.1023244145
1612	0.1023028381
1613	0.1022858141
1614	0.1022686314
1615	0.1022467002
1616	0.1022257639
1617	0.1022057876
1618	0.1021936204
1619	0.102176327
1620	0.1021580948
1621	0.1021424362
1622	0.1021226092
1623	0.1021076108
1624	0.1020865807
1625	0.1020688322
1626	0.1020506339
1627	0.1020346951
1628	0.1020201298
1629	0.1020007932
1630	0.1019803675
1631	0.1019656509
1632	0.1019468468
1633	0.1019279288
1634	0.1019103936
1635	0.1018941832
1636	0.1018755151
1637	0.1018575733
1638	0.101839931
1639	0.1018262327
1640	0.1018119898
1641	0.1017938352
1642	0.1017757659
1643	0.1017607029
1644	0.1017466376
1645	0.1017330015
1646	0.1017145164
1647	0.1016937416
1648	0.1016775845
1649	0.101657602
1650	0.1016410048
1651	0.1016238395
1652	0.1016052045
1653	0.101591669
1654	0.1015733869
1655	0.1015546866
1656	0.1015333784
1657	0.1015244152
1658	0.1015106051
1659	0.1014905221
1660	0.1014694873
1661	0.1014538616
1662	0.101436875
1663	0.1014205235
1664	0.1013996713
1665	0.1013869845
1666	0.10137365
1667	0.1013588774
1668	0.10134359
1669	0.1013298425
1670	0.1013111476
1671	0.1012983274
1672	0.101272347
1673	0.1012519082
1674	0.1012340993
1675	0.1012187291
1676	0.1012033646
1677	0.1011862901
1678	0.101172048
1679	0.101156672
1680	0.1011395987
1681	0.1011223244
1682	0.1011090742
1683	0.1010963074
1684	0.1010837834
1685	0.1010661904
1686	0.1010476009
1687	0.1010304634
1688	0.1010173945
1689	0.1010037024
1690	0.1009891386
1691	0.100975734
1692	0.1009601313
1693	0.1009428861
1694	0.1009259294
1695	0.1009098031
1696	0.1008972647
1697	0.1008727569
1698	0.1008581798
1699	0.1008376261
1700	0.1008182847
1701	0.1008036238
1702	0.1007876011
1703	0.1007722268
1704	0.100756347
1705	0.1007397068
1706	0.1007266741
1707	0.1007094006
1708	0.1006860659
1709	0.1006769521
1710	0.1006584121
1711	0.1006435737
1712	0.1006298553
1713	0.1006171571
1714	0.100598254
1715	0.1005810166
1716	0.1005629977
1717	0.1005420991
1718	0.1005252302
1719	0.100510986
1720	0.1004963819
1721	0.1004850571
1722	0.1004698353
1723	0.1004446449
1724	0.1004242665
1725	0.100407357
1726	0.1003924058
1727	0.1003762904
1728	0.1003564816
1729	0.1003413513
1730	0.1003235541
1731	0.1003061032
1732	0.1002902141
1733	0.1002705161
1734	0.1002554668
1735	0.1002378404
1736	0.1002185403
1737	0.1002059097
1738	0.1001855656
1739	0.1001703084
1740	0.1001579532
1741	0.1001343917
1742	0.1001150766
1743	0.1000953262
1744	0.1000799341
1745	0.1000669345
1746	0.100048408
1747	0.1000308842
1748	0.1000094216
1749	0.0999934269
1750	0.09997709487
1751	0.09996059013
1752	0.09994413538
1753	0.09992288886
1754	0.09990980679
1755	0.09989741518
1756	0.09988383539
1757	0.09986860004
1758	0.09985169289
1759	0.09984276874
1760	0.09982864605
1761	0.09980676976
1762	0.09979328339
1763	0.09977633555
1764	0.09976286872
1765	0.09975165427
1766	0.09973365441
1767	0.09972446885
1768	0.09970819091
1769	0.09969046026
1770	0.09967253655
1771	0.09965638709
1772	0.09964188474
1773	0.09963586063
1774	0.09961827749
1775	0.09960069763
1776	0.09958772759
1777	0.09957203569
1778	0.09955855771
1779	0.09954243718
1780	0.09952283679
1781	0.09950395489
1782	0.09949098406
1783	0.09948660226
1784	0.09947332721
1785	0.09945768845
1786	0.0994402515
1787	0.09942490089
1788	0.09941358566
1789	0.09939567897
1790	0.09938025862
1791	0.09936658162
1792	0.09934750453
1793	0.09933437923
1794	0.09931870916
1795	0.09930512387
1796	0.09928771097
1797	0.09926878938
1798	0.09925987779
1799	0.09924947544
1800	0.09923409399
1801	0.09921878138
1802	0.09920425204
1803	0.09918793266
1804	0.09917353127
1805	0.09915717349
1806	0.09913835278
1807	0.09911953895
1808	0.0991024631
1809	0.09908645797
1810	0.09906794549
1811	0.09905497189
1812	0.09905107849
1813	0.09904024274
1814	0.09902872823
1815	0.09901733828
1816	0.09900086333
1817	0.09898443094
1818	0.09896782248
1819	0.09895174587
1820	0.09893636835
1821	0.09892225877
1822	0.09890713806
1823	0.09888799029
1824	0.09888374922
1825	0.09887115531
1826	0.09885308264
1827	0.09884417714
1828	0.09882592208
1829	0.09881822272
1830	0.09880495729
1831	0.09879536455
1832	0.09878249646
1833	0.09876604955
1834	0.0987558404
1835	0.09874082289
1836	0.09873230986
1837	0.09871858859
1838	0.09870206899
1839	0.09868644234
1840	0.09867124159
1841	0.09865467348
1842	0.09863850429
1843	0.09862269033
1844	0.09861157929
1845	0.09859449943
1846	0.09857988094
1847	0.09856536999
1848	0.09855428871
1849	0.09853753032
1850	0.09851869216
1851	0.09850124176
1852	0.09848292589
1853	0.0984663394
1854	0.09844712779
1855	0.09843568134
1856	0.09842311609
1857	0.09840588878
1858	0.09839001774
1859	0.098373958
1860	0.09835845964
1861	0.09834085867
1862	0.09832497399
1863	0.09831227113
1864	0.09830204986
1865	0.09828729228
1866	0.09827268233
1867	0.09825735917
1868	0.09824498182
1869	0.09823478559
1870	0.09822047919
1871	0.09820862809
1872	0.09819314956
1873	0.09817165121
1874	0.09815358381
1875	0.09813675114
1876	0.09812114115
1877	0.09810949349
1878	0.0980919686
1879	0.09807395726
1880	0.09805789405
1881	0.09804380909
1882	0.09802941365
1883	0.09801551804
1884	0.09799986842
1885	0.097985223
1886	0.09796372475
1887	0.0979498248
1888	0.09793554544
1889	0.09791719406
1890	0.09790472204
1891	0.09790028285
1892	0.09788253477
1893	0.09786847921
1894	0.0978527388
1895	0.09783782824
1896	0.09782375895
1897	0.09781297809
1898	0.09779645852
1899	0.09778405476
1900	0.09777045422
1901	0.09775493988
1902	0.09774102961
1903	0.09772750496
1904	0.09772147872
1905	0.09770574105
1906	0.09768423501
1907	0.09766581491
1908	0.09765005303
1909	0.0976439221
1910	0.09762993753
1911	0.09760823716
1912	0.09759746463
1913	0.0975888632
1914	0.09757083525
1915	0.09755720083
1916	0.09753792342
1917	0.09752468148
1918	0.09751115172
1919	0.09749779381
1920	0.09748414762
1921	0.09746706767
1922	0.09745884298
1923	0.09745368881
1924	0.09743561668
1925	0.09742252809
1926	0.0974008418
1927	0.09739095226
1928	0.09737570124
1929	0.0973588359
1930	0.09734162197
1931	0.09732075033
1932	0.09730158532
1933	0.09729020615
1934	0.09727364491
1935	0.09726292376
1936	0.09724665236
1937	0.09724261049
1938	0.09723314061
1939	0.09722024389
1940	0.09721193355
1941	0.09720071656
1942	0.09718705337
1943	0.09718284179
1944	0.09716957281
1945	0.09715736185
1946	0.09714759155
1947	0.09713333321
1948	0.09712306842
1949	0.09711045499
1950	0.09710250277
1951	0.09709041819
1952	0.09707509306
1953	0.09706133594
1954	0.09705216701
1955	0.0970357343
1956	0.0970267114
1957	0.09701221181
1958	0.09699770917
1959	0.09698500693
1960	0.09696937952
1961	0.09696588472
1962	0.09695366049
1963	0.09694149098
1964	0.09692415099
1965	0.09690980188
1966	0.09689465322
1967	0.09687930748
1968	0.09687539526
1969	0.0968603595
1970	0.09685107522
1971	0.0968380345
1972	0.09682386222
1973	0.09681062395
1974	0.09679358131
1975	0.0967853194
1976	0.096772094
1977	0.0967572011
1978	0.09674443751
1979	0.09673990396
1980	0.09673653129
1981	0.09673314022
1982	0.09672438578
1983	0.09671555705
1984	0.0967066786
1985	0.09669763242
1986	0.09669439833
1987	0.09668175154
1988	0.09667047174
1989	0.09666070174
1990	0.09664291468
1991	0.09662542806
1992	0.09660634561
1993	0.09660260149
1994	0.09658981036
1995	0.09657675902
1996	0.09656389688
1997	0.09655289699
1998	0.09654254877
1999	0.09652767475
2000	0.09652372247
2001	0.09652036833
2002	0.09651710297
2003	0.09650289626
2004	0.09648968501
2005	0.09648587366
2006	0.09648262589
2007	0.09645679042
2008	0.09644441159
2009	0.09643370958
2010	0.09642143213
2011	0.09640612553
2012	0.09640236698
2013	0.09639780347
2014	0.09639457925
2015	0.09639085695
2016	0.09638754872
2017	0.09638422009
2018	0.09637001478
2019	0.09635786672
2020	0.09634936703
2021	0.09634092044
2022	0.09632161103
2023	0.09631782418
2024	0.09630056481
2025	0.09629144228
2026	0.09627867582
2027	0.09627539737
2028	0.09625635662
2029	0.09624815006
2030	0.09623909464
2031	0.09623535323
2032	0.09623209482
2033	0.09621462232
2034	0.09619424825
2035	0.09619111862
2036	0.09617567666
2037	0.09616168659
2038	0.09614978504
2039	0.09612748888
2040	0.0961108653
2041	0.09610787647
2042	0.09610476326
2043	0.09608935345
2044	0.09608612663
2045	0.09607478947
2046	0.09605651929
2047	0.09604746623
2048	0.09604391588
2049	0.09603482412
2050	0.09601266683
2051	0.09599361551
2052	0.09597637725
2053	0.09596145985
2054	0.09594971924
2055	0.09593699412
2056	0.09592359488
2057	0.09592054652
2058	0.0959064542
2059	0.09590340946
2060	0.09588524314
2061	0.09587361429
2062	0.09586137122
2063	0.0958525045
2064	0.09584890459
2065	0.09583108632
2066	0.09582806666
2067	0.09581398341
2068	0.09581109619
2069	0.09580027729
2070	0.09579683366
2071	0.09579383681
2072	0.0957912582
2073	0.09578827693
2074	0.09576909371
2075	0.09575412147
2076	0.09575087269
2077	0.09573612636
2078	0.09572590544
2079	0.09572290384
2080	0.09571219489
2081	0.09570910333
2082	0.09568979451
2083	0.0956867239
2084	0.09568322187
2085	0.09566994794
2086	0.09565494877
2087	0.09563969012
2088	0.0956260552
2089	0.09561204641
2090	0.09560019579
2091	0.09559714396
2092	0.09557962894
2093	0.09555962855
2094	0.09554796174
2095	0.09553418797
2096	0.0955204845
2097	0.09550834639
2098	0.09550543114
2099	0.09548934833
2100	0.09548109401
2101	0.09547457064
2102	0.09546252007
2103	0.09544860912
2104	0.09544583201
2105	0.09542967823
2106	0.0954267862
2107	0.09541537346
2108	0.09541262552
2109	0.09539845441
2110	0.09539504137
2111	0.09538097579
2112	0.0953775803
2113	0.0953635294
2114	0.09535989496
2115	0.09535690799
2116	0.09535392836
2117	0.09535095878
2118	0.09534826177
2119	0.09534492061
2120	0.09532812438
2121	0.09531349658
2122	0.09530181596
2123	0.09529109193
2124	0.09527862278
2125	0.09527580579
2126	0.09526259087
2127	0.09525950074
2128	0.09524482276
2129	0.09524202048
2130	0.09522727793
2131	0.09522435228
2132	0.09521448419
2133	0.09521169792
2134	0.09520889257
2135	0.09519875465
2136	0.0951849242
2137	0.09517231114
2138	0.0951597624
2139	0.09515698916
2140	0.09514521891
2141	0.09513041288
2142	0.09511596807
2143	0.09511320754
2144	0.09509802201
2145	0.09508596702
2146	0.09508334783
2147	0.09506773032
2148	0.09506498013
2149	0.09504470642
2150	0.09504210629
2151	0.09502485253
2152	0.0950143787
2153	0.09501165531
2154	0.09499731599
2155	0.09498265609
2156	0.09497965831
2157	0.09496314758
2158	0.09494567031
2159	0.0949314809
2160	0.09492825473
2161	0.09492540318
2162	0.09490821605
2163	0.09489491427
2164	0.09488479769
2165	0.09486497504
2166	0.09485103441
2167	0.09484830736
2168	0.09483445471
2169	0.09481684127
2170	0.09480676114
2171	0.09478776163
2172	0.09476785117
2173	0.0947566661
2174	0.09474235677
2175	0.09472555149
2176	0.09472287063
2177	0.09471437813
2178	0.09470038442
2179	0.09468608912
2180	0.09466832136
2181	0.09466550165
2182	0.09465769402
2183	0.09464049927
2184	0.09462839848
2185	0.09462573631
2186	0.09461343084
2187	0.09461064018
2188	0.09459637132
2189	0.09459359081
2190	0.09458156576
2191	0.09456598112
2192	0.09455339416
2193	0.09455075863
2194	0.09454762124
2195	0.09453636281
2196	0.09452545803
2197	0.09451678334
2198	0.09450539917
2199	0.09448994744
2200	0.09447722292
2201	0.09447424786
2202	0.09446147183
2203	0.09444757235
2204	0.09443401163
2205	0.09443105201
2206	0.09441777864
2207	0.0944043559
2208	0.09439168414
2209	0.09438893841
2210	0.09437596345
2211	0.09436120787
2212	0.09434991686
2213	0.09433950204
2214	0.09432441086
2215	0.09432133732
2216	0.09431845341
2217	0.09430079421
2218	0.09429819978
2219	0.09428702683
2220	0.09427248786
2221	0.09425941781
2222	0.09425683038
2223	0.0942443575
2224	0.09424178274
2225	0.09422954912
2226	0.09422013887
2227	0.09420774335
2228	0.09419097339
2229	0.0941789482
2230	0.09416191985
2231	0.09414822711
2232	0.0941367344
2233	0.09413417518
2234	0.0941211699
2235	0.0941082489
2236	0.0940976291
2237	0.09408884084
2238	0.09407575328
2239	0.09406186379
2240	0.09404811454
2241	0.09404570555
2242	0.09403769044
2243	0.09403515636
2244	0.09403261663
2245	0.0940173299
2246	0.09400484361
2247	0.0939967466
2248	0.09399470032
2249	0.09398196803
2250	0.09396515956
2251	0.0939541491
2252	0.09393906814
2253	0.09392695698
2254	0.09390803694
2255	0.09388961073
2256	0.09388695867
2257	0.09387473602
2258	0.09386416602
2259	0.09385187698
2260	0.09384922755
2261	0.09383094478
2262	0.09381493793
2263	0.09381257586
2264	0.09380994945
2265	0.09379740223
2266	0.09378726548
2267	0.09377355791
2268	0.0937710909
2269	0.09375841331
2270	0.09374454206
2271	0.09373092467
2272	0.09371674466
2273	0.09370318686
2274	0.09369062166
2275	0.09368861517
2276	0.09367676629
2277	0.09366323165
2278	0.09365389839
2279	0.09364240414
2280	0.09363981203
2281	0.09363721811
2282	0.09361906862
2283	0.09360934924
2284	0.09359681325
2285	0.09358700109
2286	0.09357353861
2287	0.0935619424
2288	0.09354884259
2289	0.09353741494
2290	0.09352445041
2291	0.09351418743
2292	0.09350700656
2293	0.09349657788
2294	0.09349399271
2295	0.09348124604
2296	0.09346593196
2297	0.09345195284
2298	0.09343985407
2299	0.0934280919
2300	0.09341476139
2301	0.09340328476
2302	0.09339038187
2303	0.09337462118
2304	0.09336372468
2305	0.09334635418
2306	0.09333951536
2307	0.09332582233
2308	0.09331817068
2309	0.09331573426
2310	0.09330393053
2311	0.09328814637
2312	0.09327390991
2313	0.09326076685
2314	0.09324990387
2315	0.09323916746
2316	0.09322834924
2317	0.09321275199
2318	0.09320163743
2319	0.09319202611
2320	0.09318962344
2321	0.09317748212
2322	0.0931747903
2323	0.0931625675
2324	0.09314482033
2325	0.09313257432
2326	0.09311852917
2327	0.09310395987
2328	0.09310202571
2329	0.09310009906
2330	0.09308880124
2331	0.09307572666
2332	0.09306379861
2333	0.09305221402
2334	0.0930414558
2335	0.09302949207
2336	0.09301844093
2337	0.09300437732
2338	0.09299352355
2339	0.09298401826
2340	0.09297049494
2341	0.09295632782
2342	0.09294651227
2343	0.09293133215
2344	0.09291846993
2345	0.09290650785
2346	0.09288403768
2347	0.09287144078
2348	0.09285896618
2349	0.09284834244
2350	0.09283805117
2351	0.09282464494
2352	0.09281490437
2353	0.09279823552
2354	0.09278081457
2355	0.09277155332
2356	0.09276304136
2357	0.09274971054
2358	0.09273242638
2359	0.09271870388
2360	0.09271634037
2361	0.09270106876
2362	0.09269016155
2363	0.0926882758
2364	0.09268592388
2365	0.09267837168
2366	0.09266792432
2367	0.09265860338
2368	0.09264690254
2369	0.09264456225
2370	0.09262703696
2371	0.09261410289
2372	0.09260173809
2373	0.09258986356
2374	0.09257904044
2375	0.09257670418
2376	0.09256544421
2377	0.09255290116
2378	0.09253901976
2379	0.09252598607
2380	0.09251722067
2381	0.09250504306
2382	0.09249432518
2383	0.09248555957
2384	0.09247086812
2385	0.09246024561
2386	0.0924475202
2387	0.09243592641
2388	0.09242521102
2389	0.09241300498
2390	0.09239709035
2391	0.09237702195
2392	0.09236682649
2393	0.0923471646
2394	0.0923332958
2395	0.09232124109
2396	0.09231151967
2397	0.09230289024
2398	0.09228983501
2399	0.09227828829
2400	0.09226203891
2401	0.0922511945
2402	0.09224088457
2403	0.0922301263
2404	0.09222013545
2405	0.09220852857
2406	0.09220655056
2407	0.09220022067
2408	0.0921885311
2409	0.0921780971
2410	0.09216677778
2411	0.09216480826
2412	0.09215271044
2413	0.09214070023
2414	0.0921256869
2415	0.09211786382
2416	0.09210834531
2417	0.09209750082
2418	0.09209554218
2419	0.09208373114
2420	0.09207688414
2421	0.09206215698
2422	0.09205259135
2423	0.09203796726
2424	0.09202643278
2425	0.09201551603
2426	0.09201364715
2427	0.09199868733
2428	0.09198964755
2429	0.09197734282
2430	0.09196980283
2431	0.0919683806
2432	0.09195966785
2433	0.0919477809
2434	0.09193926691
2435	0.09192661831
2436	0.09191491413
2437	0.09190699557
2438	0.09189483829
2439	0.09188103826
2440	0.09187107749
2441	0.09185664625
2442	0.09184720959
2443	0.09183467424
2444	0.09182334498
2445	0.09181629849
2446	0.09180563555
2447	0.09179475826
2448	0.09178097796
2449	0.09176900414
2450	0.09175437723
2451	0.09175244868
2452	0.09174554174
2453	0.09174377657
2454	0.09174186215
2455	0.09173248392
2456	0.09172030707
2457	0.09171185432
2458	0.09170040241
2459	0.0916859043
2460	0.09167254236
2461	0.09165833354
2462	0.09165642695
2463	0.09164577266
2464	0.09163141326
2465	0.09162017595
2466	0.09160905897
2467	0.09159654419
2468	0.09158613319
2469	0.09157251482
2470	0.09156154219
2471	0.0915504245
2472	0.0915406929
2473	0.09152965633
2474	0.09152042235
2475	0.09151887456
2476	0.09151697939
2477	0.09151509076
2478	0.09150374256
2479	0.09149210287
2480	0.09147964668
2481	0.09146051872
2482	0.09145104673
2483	0.09143952997
2484	0.09142892956
2485	0.09141774467
2486	0.09141587386
2487	0.09140490068
2488	0.0913931817
2489	0.09137912361
2490	0.09137726199
2491	0.09137044841
2492	0.09135874026
2493	0.09135688437
2494	0.09134696765
2495	0.0913363501
2496	0.09131740803
2497	0.09130766165
2498	0.091295647
2499	0.09128743587
2500	0.09127661025
2501	0.09126016293
2502	0.09124931715
2503	0.09124004524
2504	0.09123104616
2505	0.09121732287
2506	0.091196427
2507	0.09118447262
2508	0.09117360837
2509	0.09116551409
2510	0.09114926167
2511	0.09114775267
2512	0.0911377767
2513	0.09112372102
2514	0.09111018423
2515	0.09109835056
2516	0.0910965192
2517	0.09108531088
2518	0.09107582464
2519	0.09106628767
2520	0.09105462492
2521	0.0910433327
2522	0.09103472929
2523	0.09102351837
2524	0.09101208322
2525	0.09100093413
2526	0.09099202522
2527	0.09098055101
2528	0.09095989208
2529	0.09094663266
2530	0.0909360195
2531	0.09092197147
2532	0.09091341506
2533	0.09090593345
2534	0.0908873388
2535	0.09087465172
2536	0.09087026018
2537	0.09086844485
2538	0.09085920219
2539	0.09084925161
2540	0.09083727025
2541	0.09082762626
2542	0.09081359506
2543	0.09079967907
2544	0.0907980259
2545	0.09078696184
2546	0.09077606505
2547	0.09076759576
2548	0.09075633923
2549	0.09074658501
2550	0.09073484495
2551	0.09072100788
2552	0.09071230235
2553	0.09069810138
2554	0.09068977469
2555	0.09067496423
2556	0.09066388659
2557	0.09065073031
2558	0.09063829467
2559	0.09062905531
2560	0.09061769153
2561	0.09060856215
2562	0.09059942436
2563	0.09058989549
2564	0.09057985851
2565	0.09056940822
2566	0.09056794264
2567	0.09055660621
2568	0.09054290257
2569	0.09053227358
2570	0.09052317889
2571	0.09051166746
2572	0.0905000567
2573	0.09048873722
2574	0.09047756575
2575	0.09046537976
2576	0.09045604659
2577	0.09044561057
2578	0.09043499961
2579	0.09043354046
2580	0.09042542456
2581	0.09041177198
2582	0.0904008921
2583	0.09039912477
2584	0.09039296869
2585	0.09038292083
2586	0.0903750009
2587	0.09037355731
2588	0.09036001367
2589	0.09034980159
2590	0.09034094852
2591	0.09033353587
2592	0.09032338728
2593	0.09031242273
2594	0.09030081792
2595	0.09028660075
2596	0.09027718399
2597	0.09026435854
2598	0.09025144872
2599	0.0902406092
2600	0.09023146144
2601	0.0902213155
2602	0.09020905975
2603	0.09019974144
2604	0.0901882238
2605	0.09018647218
2606	0.09017474595
2607	0.09016131701
2608	0.09015204746
2609	0.09014441386
2610	0.09013354859
2611	0.09012488919
2612	0.09011140387
2613	0.09009803135
2614	0.0900825863
2615	0.09007072566
2616	0.09005963061
2617	0.09004934072
2618	0.09003900085
2619	0.09002758366
2620	0.0900182103
2621	0.09000746041
2622	0.08999875229
2623	0.08998964704
2624	0.08997516309
2625	0.08996654453
2626	0.08996495826
2627	0.08995511028
2628	0.08995353027
2629	0.08994233012
2630	0.08994018122
2631	0.08993845765
2632	0.0899284399
2633	0.08991747016
2634	0.08991575387
2635	0.08990466001
2636	0.08990325591
2637	0.08989349301
2638	0.08988167548
2639	0.08986949981
2640	0.0898567507
2641	0.0898459989
2642	0.08983565919
2643	0.0898266237
2644	0.08981381373
2645	0.08980324145
2646	0.0897925583
2647	0.08977918641
2648	0.08976861566
2649	0.08975538013
2650	0.08973743397
2651	0.0897289893
2652	0.08971774282
2653	0.08970934908
2654	0.08970763928
2655	0.08969657849
2656	0.08968797123
2657	0.08968626624
2658	0.08967804476
2659	0.08966874749
2660	0.08965825449
2661	0.08964783312
2662	0.08964613341
2663	0.08963594082
2664	0.08962691169
2665	0.08961650255
2666	0.08960401068
2667	0.0895955678
2668	0.08958543185
2669	0.08957531173
2670	0.08957407309
2671	0.08956304894
2672	0.08955391489
2673	0.08954487216
2674	0.0895366458
2675	0.08952626842
2676	0.08951485455
2677	0.08950412115
2678	0.08949245623
2679	0.08948213462
2680	0.08948059962
2681	0.08946518269
2682	0.08944700697
2683	0.08943293639
2684	0.08942567057
2685	0.08941893506
2686	0.08941145457
2687	0.08939832085
2688	0.08938932733
2689	0.08937624086
2690	0.08936733621
2691	0.08935690713
2692	0.0893468603
2693	0.08933899236
2694	0.0893376099
2695	0.08932416511
2696	0.08931407345
2697	0.0893128459
2698	0.08931117364
2699	0.08930950712
2700	0.08929887751
2701	0.08928785146
2702	0.08928398838
2703	0.08927421636
2704	0.08926402045
2705	0.0892515241
2706	0.08924154979
2707	0.08923142818
2708	0.0892223127
2709	0.08921298916
2710	0.08920582915
2711	0.0891921433
2712	0.08918214828
2713	0.08917502835
2714	0.08916334551
2715	0.08915410753
2716	0.08914442198
2717	0.08913267209
2718	0.08912330848
2719	0.08911273766
2720	0.08910144413
2721	0.08910007933
2722	0.08909842601
2723	0.08908854745
2724	0.089078004
2725	0.08906478037
2726	0.08905478244
2727	0.0890409244
2728	0.08902959237
2729	0.08901955389
2730	0.08900836297
2731	0.08899856911
2732	0.08899292407
2733	0.08898073803
2734	0.08897938478
2735	0.08896805003
2736	0.08895780095
2737	0.08894359179
2738	0.08893657541
2739	0.08892787375
2740	0.08891628371
2741	0.08890640914
2742	0.08889564988
2743	0.08888784466
2744	0.08887409406
2745	0.0888624313
2746	0.08885269118
2747	0.08884068559
2748	0.08883175479
2749	0.08882367619
2750	0.08881419299
2751	0.08880658394
2752	0.08879812648
2753	0.08878732307
2754	0.08877662879
2755	0.08876565408
2756	0.08875371557
2757	0.08875223393
2758	0.08874257427
2759	0.08873155276
2760	0.08873035931
2761	0.08872140603
2762	0.08871150349
2763	0.08871016138
2764	0.08870321887
2765	0.08869481433
2766	0.08867579171
2767	0.08867445272
2768	0.08866060641
2769	0.08865195713
2770	0.08864016452
2771	0.08863027032
2772	0.0886200329
2773	0.08861504628
2774	0.08860363517
2775	0.08859345865
2776	0.0885854345
2777	0.0885761874
2778	0.08855740215
2779	0.08854905953
2780	0.0885474456
2781	0.08853692058
2782	0.08852543609
2783	0.08851281268
2784	0.08850427857
2785	0.08849946954
2786	0.08848820986
2787	0.08848688265
2788	0.0884855594
2789	0.088474875
2790	0.08846252567
2791	0.08846120583
2792	0.08845038884
2793	0.0884407319
2794	0.08843130895
2795	0.0884188461
2796	0.08840852588
2797	0.0883979209
2798	0.08838942292
2799	0.08837908229
2800	0.088370103
2801	0.08836403686
2802	0.0883500665
2803	0.08833788923
2804	0.08832545178
2805	0.08831552334
2806	0.08830347663
2807	0.08829474014
2808	0.08828684793
2809	0.08827702154
2810	0.08826688965
2811	0.08825895406
2812	0.08825736078
2813	0.08824681181
2814	0.08823677949
2815	0.08822915011
2816	0.08822771553
2817	0.08822613207
2818	0.08821502127
2819	0.08820800525
2820	0.088198197
2821	0.08818806277
2822	0.08817969211
2823	0.08816698666
2824	0.08816556406
2825	0.08815328303
2826	0.08814265189
2827	0.08813301549
2828	0.08812618421
2829	0.0881183427
2830	0.0881089884
2831	0.08810360929
2832	0.08809991555
2833	0.08808732203
2834	0.08807747167
2835	0.08806835242
2836	0.08805666841
2837	0.08804724847
2838	0.08804008213
2839	0.08803221338
2840	0.08802202379
2841	0.08801267884
2842	0.08800396101
2843	0.08799260892
2844	0.08797778776
2845	0.0879708828
2846	0.0879605508
2847	0.08795142055
2848	0.08794595967
2849	0.08794439667
2850	0.08793428491
2851	0.08793288373
2852	0.08792602048
2853	0.08791647268
2854	0.08790787034
2855	0.08789784078
2856	0.08788845542
2857	0.08787722278
2858	0.08786720849
2859	0.08786592972
2860	0.08785681222
2861	0.08784732172
2862	0.08783561818
2863	0.08781877212
2864	0.08780889554
2865	0.08779856496
2866	0.08779314706
2867	0.08778718539
2868	0.08777505934
2869	0.08777378509
2870	0.08776304428
2871	0.08775781122
2872	0.08775654148
2873	0.08774831454
2874	0.08774182852
2875	0.08773377077
2876	0.08772460166
2877	0.08770994426
2878	0.08770068522
2879	0.08768946721
2880	0.08768306524
2881	0.08767571113
2882	0.08766590919
2883	0.08765709781
2884	0.08764686945
2885	0.08763595172
2886	0.08762189928
2887	0.08761235852
2888	0.08760305938
2889	0.08759122043
2890	0.08758323566
2891	0.08757406939
2892	0.08756543428
2893	0.08755754141
2894	0.08754643449
2895	0.08753763947
2896	0.08753081842
2897	0.08752171843
2898	0.08751390918
2899	0.08751264781
2900	0.08750444861
2901	0.08750225983
2902	0.08749259448
2903	0.0874835955
2904	0.08747231799
2905	0.08746250991
2906	0.08745286821
2907	0.08744394774
2908	0.08743646937
2909	0.08742615905
2910	0.0874169667
2911	0.08740826831
2912	0.08740079991
2913	0.08739376582
2914	0.08738412275
